,X,Y,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
4925,131.734530,-24.891965,0.000000,0.000000,0.000000,0.000000,0.000000
4926,131.734709,-24.890981,0.000000,0.000000,0.000000,0.000000,0.000000
4927,131.734889,-24.889997,0.000000,0.000000,0.000000,0.000000,0.000000
4928,131.735068,-24.889013,0.000000,0.000000,0.000001,0.000000,0.000000
4929,131.735247,-24.888029,0.000000,0.000000,0.000001,0.000000,0.000000
4930,131.735427,-24.887046,0.000000,0.000000,0.000002,0.000000,0.000000
4931,131.735606,-24.886062,0.000000,0.000000,0.000004,0.000000,0.000000
4932,131.735786,-24.885078,0.000000,0.000000,0.000008,0.000000,0.000000
4933,131.735965,-24.884094,0.000000,0.000000,0.000015,0.000003,0.000000
4934,131.736144,-24.883111,0.000000,0.000000,0.000029,0.000007,0.000000
4935,131.736324,-24.882127,0.000000,0.000000,0.000061,0.000005,0.000000
4936,131.736503,-24.881143,0.000000,0.000000,0.000128,0.000003,0.000000
4937,131.736683,-24.880159,0.000000,0.000000,0.000270,0.000002,0.000000
4938,131.736862,-24.879175,0.000000,0.000000,0.000556,0.000001,0.000000
4939,131.737042,-24.878192,0.000000,0.000000,0.001087,0.000000,0.000000
4940,131.737221,-24.877208,0.000000,0.000000,0.001992,0.000000,0.000000
4941,131.737400,-24.876224,0.000000,0.000000,0.003479,0.000000,0.000000
4942,131.737580,-24.875240,0.000000,0.000000,0.005175,0.000001,0.000000
4943,131.737759,-24.874257,0.000000,0.000000,0.007811,0.000002,0.000000
4944,131.737939,-24.873273,0.000000,0.000000,0.012090,0.000030,0.000000
4945,131.738118,-24.872289,0.000001,0.000000,0.019007,0.000741,0.000000
4946,131.738297,-24.871305,0.000003,0.000000,0.028568,0.011161,0.000000
4947,131.738477,-24.870321,0.000008,0.000000,0.041902,0.050570,0.000000
4948,131.738656,-24.869338,0.000007,0.000000,0.051840,0.078443,0.000000
4949,131.738836,-24.868354,0.000003,0.000000,0.062048,0.074317,0.000000
4950,131.739015,-24.867370,0.000003,0.000000,0.072119,0.083016,0.000000
4951,131.739195,-24.866386,0.000008,0.000000,0.081014,0.102294,0.000000
4952,131.739374,-24.865403,0.000089,0.000000,0.086370,0.135074,0.000000
4953,131.739553,-24.864419,0.001810,0.000000,0.076480,0.142986,0.000000
4954,131.739733,-24.863435,0.023540,0.000000,0.055273,0.091583,0.000000
4955,131.739912,-24.862451,0.113127,0.000000,0.029973,0.049375,0.000000
4956,131.740092,-24.861468,0.261933,0.000007,0.010860,0.013264,0.000000
4957,131.740271,-24.860484,0.318931,0.000215,0.002861,0.001957,0.000000
4958,131.740450,-24.859500,0.189483,0.001614,0.000610,0.000203,0.000000
4959,131.740630,-24.858516,0.063983,0.004530,0.000113,0.000019,0.000000
4960,131.740809,-24.857532,0.019473,0.011245,0.000023,0.000002,0.000000
4961,131.740989,-24.856549,0.005183,0.038363,0.000005,0.000000,0.000000
4962,131.741168,-24.855565,0.001328,0.140078,0.000001,0.000000,0.000000
4963,131.741347,-24.854581,0.000246,0.315682,0.000000,0.000000,0.000000
4964,131.741527,-24.853597,0.000046,0.292163,0.000000,0.000000,0.000000
4965,131.741706,-24.852614,0.000022,0.129283,0.000000,0.000000,0.000001
4966,131.741886,-24.851630,0.000020,0.040703,0.000000,0.000000,0.000002
4967,131.742065,-24.850646,0.000019,0.011415,0.000000,0.000000,0.000004
4968,131.742245,-24.849662,0.000015,0.003792,0.000000,0.000000,0.000008
4969,131.742424,-24.848678,0.000013,0.001973,0.000000,0.000000,0.000019
4970,131.742603,-24.847695,0.000015,0.001771,0.000000,0.000000,0.000044
4971,131.742783,-24.846711,0.000022,0.002162,0.000000,0.000000,0.000103
4972,131.742962,-24.845727,0.000045,0.001000,0.000000,0.000000,0.000179
4973,131.743142,-24.844743,0.000081,0.000402,0.000000,0.000000,0.000314
4974,131.743321,-24.843760,0.000079,0.000151,0.000000,0.000000,0.000559
4975,131.743500,-24.842776,0.000034,0.000061,0.000000,0.000000,0.001008
4976,131.743680,-24.841792,0.000010,0.000035,0.000000,0.000000,0.001841
4977,131.743859,-24.840808,0.000002,0.000002,0.000000,0.000000,0.003398
4978,131.744039,-24.839825,0.000000,0.000000,0.000000,0.000000,0.006361
4979,131.744218,-24.838841,0.000000,0.000000,0.000000,0.000000,0.012074
4980,131.744398,-24.837857,0.000000,0.000000,0.000000,0.000000,0.023243
4981,131.744577,-24.836873,0.000000,0.000000,0.000000,0.000000,0.027453
4982,131.744756,-24.835889,0.000000,0.000000,0.000000,0.000000,0.032823
4983,131.744936,-24.834906,0.000000,0.000000,0.000000,0.000000,0.039719
4984,131.745115,-24.833922,0.000000,0.000000,0.000000,0.000000,0.048642
4985,131.745295,-24.832938,0.000000,0.000000,0.000000,0.000000,0.060256
4986,131.745474,-24.831954,0.000000,0.000000,0.000000,0.000000,0.075551
4987,131.745653,-24.830971,0.000000,0.000000,0.000000,0.000000,0.095877
4988,131.745833,-24.829987,0.000000,0.000000,0.000000,0.000000,0.123146
4989,131.746012,-24.829003,0.000000,0.000000,0.000000,0.000000,0.094158
4990,131.746192,-24.828019,0.000000,0.000000,0.000000,0.000000,0.073001
4991,131.746371,-24.827035,0.000000,0.000000,0.000000,0.000000,0.057368
4992,131.746550,-24.826052,0.000000,0.000000,0.000000,0.000000,0.045680
4993,131.746730,-24.825068,0.000000,0.000000,0.000000,0.000000,0.036844
4994,131.746909,-24.824084,0.000000,0.000000,0.000000,0.000000,0.030113
4995,131.747089,-24.823100,0.000000,0.000000,0.000000,0.000000,0.024923
4996,131.747268,-24.822117,0.000000,0.000000,0.000000,0.000000,0.020884
4997,131.747448,-24.821133,0.000000,0.000000,0.000000,0.000000,0.014146
4998,131.747627,-24.820149,0.000000,0.000000,0.000000,0.000000,0.009713
4999,131.747806,-24.819165,0.000000,0.000000,0.000000,0.000000,0.006758
5000,131.747986,-24.818181,0.000000,0.000000,0.000000,0.000000,0.003369
5001,131.748165,-24.817198,0.000000,0.000000,0.000000,0.000000,0.001708
5002,131.748345,-24.816214,0.000000,0.000000,0.000000,0.000000,0.000880
5003,131.748524,-24.815230,0.000000,0.000000,0.000000,0.000000,0.000461
5004,131.748703,-24.814246,0.000001,0.000000,0.000000,0.000000,0.000245
5005,131.748883,-24.813263,0.000007,0.000000,0.000000,0.000000,0.000132
5006,131.749062,-24.812279,0.000080,0.000000,0.000000,0.000000,0.000049
5007,131.749242,-24.811295,0.000471,0.000000,0.000000,0.000000,0.000018
5008,131.749421,-24.810311,0.000724,0.000000,0.000000,0.000000,0.000007
5009,131.749600,-24.809328,0.000186,0.000000,0.000000,0.000000,0.000003
5010,131.749780,-24.808344,0.000009,0.000000,0.000000,0.000000,0.000001
5011,131.749959,-24.807360,0.000001,0.000000,0.000000,0.000000,0.000000
5012,131.750139,-24.806376,0.000000,0.000000,0.000000,0.000000,0.000000
5013,131.750318,-24.805392,0.000000,0.000000,0.000000,0.000000,0.000000
5014,131.750498,-24.804409,0.000000,0.000000,0.000000,0.000000,0.000000
5015,131.750677,-24.803425,0.000001,0.000000,0.000000,0.000000,0.000000
5016,131.750856,-24.802441,0.000001,0.000000,0.000000,0.000000,0.000000
5017,131.751036,-24.801457,0.000001,0.000000,0.000000,0.000000,0.000000
5018,131.751215,-24.800474,0.000002,0.000000,0.000000,0.000000,0.000000
5019,131.751395,-24.799490,0.000002,0.000000,0.000000,0.000000,0.000000
5020,131.751574,-24.798506,0.000001,0.000000,0.000000,0.000000,0.000000
5021,131.751753,-24.797522,0.000001,0.000000,0.000000,0.000000,0.000000
5022,131.751933,-24.796538,0.000002,0.000000,0.000000,0.000000,0.000000
5023,131.752112,-24.795555,0.000002,0.000000,0.000000,0.000000,0.000000
5024,131.752292,-24.794571,0.000003,0.000000,0.000000,0.000000,0.000000
5025,131.752471,-24.793587,0.000005,0.000000,0.000000,0.000000,0.000000
5026,131.752651,-24.792603,0.000007,0.000000,0.000000,0.000000,0.000000
5027,131.752830,-24.791620,0.000008,0.000000,0.000000,0.000000,0.000000
5028,131.753009,-24.790636,0.000007,0.000000,0.000000,0.000000,0.000000
5029,131.753189,-24.789652,0.000005,0.000000,0.000000,0.000000,0.000000
5030,131.753368,-24.788668,0.000005,0.000000,0.000000,0.000000,0.000000
5031,131.753548,-24.787684,0.000006,0.000000,0.000000,0.000000,0.000000
5032,131.753727,-24.786701,0.000005,0.000000,0.000000,0.000000,0.000000
5033,131.753906,-24.785717,0.000003,0.000000,0.000000,0.000000,0.000000
5034,131.754086,-24.784733,0.000001,0.000000,0.000000,0.000000,0.000000
5035,131.754265,-24.783749,0.000000,0.000000,0.000000,0.000000,0.000000
5036,131.754445,-24.782766,0.000000,0.000000,0.000000,0.000000,0.000000
5037,131.754624,-24.781782,0.000000,0.000000,0.000000,0.000000,0.000000
5038,131.754803,-24.780798,0.000000,0.000000,0.000000,0.000000,0.000000
5039,131.754983,-24.779814,0.000000,0.000000,0.000000,0.000000,0.000000
5040,131.755162,-24.778831,0.000000,0.000000,0.000000,0.000000,0.000000
5041,131.755342,-24.777847,0.000000,0.000000,0.000000,0.000000,0.000000
5043,131.755701,-24.775879,0.000000,0.000000,0.000000,0.000000,0.000000
5044,131.755880,-24.774895,0.000000,0.000000,0.000000,0.000000,0.000000
5045,131.756059,-24.773912,0.000000,0.000000,0.000000,0.000000,0.000000
5046,131.756239,-24.772928,0.000000,0.000000,0.000000,0.000000,0.000000
5047,131.756418,-24.771944,0.000000,0.000000,0.000000,0.000000,0.000000
5048,131.756598,-24.770960,0.000000,0.000000,0.000000,0.000000,0.000000
5049,131.756777,-24.769977,0.000001,0.000000,0.000000,0.000000,0.000000
5050,131.756956,-24.768993,0.000002,0.000000,0.000000,0.000000,0.000000
5051,131.757136,-24.768009,0.000002,0.000000,0.000000,0.000000,0.000000
5052,131.757315,-24.767025,0.000001,0.000000,0.000000,0.000000,0.000000
5053,131.757495,-24.766041,0.000001,0.000000,0.000000,0.000000,0.000000
5054,131.757674,-24.765058,0.000000,0.000000,0.000000,0.000000,0.000000
5055,131.757854,-24.764074,0.000000,0.000000,0.000000,0.000000,0.000000
5058,131.758392,-24.761123,0.000000,0.000000,0.000000,0.000000,0.000000
5059,131.758571,-24.760139,0.000000,0.000000,0.000000,0.000000,0.000000
5060,131.758751,-24.759155,0.000022,0.000000,0.000000,0.000000,0.000000
5061,131.758930,-24.758171,0.000982,0.000000,0.000000,0.000000,0.000000
5062,131.759109,-24.757188,0.027908,0.000000,0.000000,0.000000,0.000000
5063,131.759289,-24.756204,0.196637,0.000000,0.000000,0.000000,0.000000
5064,131.759468,-24.755220,0.353885,0.000000,0.000000,0.000000,0.000000
5065,131.759648,-24.754236,0.237865,0.000000,0.000000,0.000021,0.000000
5066,131.759827,-24.753252,0.077447,0.000000,0.000000,0.094640,0.000000
5067,131.760006,-24.752269,0.018959,0.000000,0.000000,0.646504,0.000000
5068,131.760186,-24.751285,0.003557,0.000000,0.000000,0.221577,0.000000
5069,131.760365,-24.750301,0.000711,0.000000,0.000000,0.023603,0.000000
5070,131.760545,-24.749317,0.000221,0.000000,0.000000,0.001925,0.000000
5071,131.760724,-24.748334,0.000158,0.000000,0.000000,0.000175,0.000000
5072,131.760904,-24.747350,0.000329,0.000000,0.000000,0.000034,0.000000
5073,131.761083,-24.746366,0.000836,0.000000,0.000000,0.000010,0.000000
5074,131.761262,-24.745382,0.001338,0.000000,0.000000,0.000004,0.000000
5075,131.761442,-24.744398,0.001559,0.000000,0.000000,0.000002,0.000000
5076,131.761621,-24.743415,0.001684,0.000000,0.000000,0.000002,0.000000
5077,131.761801,-24.742431,0.001199,0.000000,0.000000,0.000005,0.000000
5078,131.761980,-24.741447,0.000477,0.000000,0.000000,0.000008,0.000000
5079,131.762159,-24.740463,0.000176,0.000000,0.000000,0.000015,0.000000
5080,131.762339,-24.739480,0.000061,0.000000,0.000000,0.000019,0.000000
5081,131.762518,-24.738496,0.000021,0.000000,0.000000,0.000017,0.000000
5082,131.762698,-24.737512,0.000009,0.000000,0.000000,0.000012,0.000000
5083,131.762877,-24.736528,0.000002,0.000000,0.000000,0.000005,0.000000
5084,131.763057,-24.735544,0.000000,0.000000,0.000000,0.000002,0.000000
5085,131.763236,-24.734561,0.000000,0.000000,0.000000,0.000000,0.000000
5086,131.763415,-24.733577,0.000000,0.000000,0.000000,0.000000,0.000000
5087,131.763595,-24.732593,0.000000,0.000000,0.000000,0.000000,0.000000
5088,131.763774,-24.731609,0.000000,0.000000,0.000000,0.000000,0.000000
5091,131.764312,-24.728658,0.000000,0.000000,0.000000,0.000000,0.000000
5092,131.764492,-24.727674,0.000000,0.000000,0.000000,0.000000,0.000000
5093,131.764671,-24.726691,0.000000,0.000000,0.000000,0.000000,0.000000
5094,131.764851,-24.725707,0.000000,0.000000,0.000000,0.000000,0.000000
5095,131.765030,-24.724723,0.000001,0.000000,0.000000,0.000000,0.000000
5096,131.765209,-24.723739,0.000003,0.000000,0.000000,0.000000,0.000000
5097,131.765389,-24.722755,0.000018,0.000000,0.000000,0.000000,0.000000
5098,131.765568,-24.721772,0.000325,0.000000,0.000000,0.000000,0.000000
5099,131.765748,-24.720788,0.009673,0.000000,0.000000,0.000000,0.000000
5100,131.765927,-24.719804,0.108692,0.000000,0.000000,0.000000,0.000000
5101,131.766107,-24.718820,0.202444,0.000000,0.000000,0.000000,0.000000
5102,131.766286,-24.717837,0.129881,0.000000,0.000000,0.000000,0.000000
5103,131.766465,-24.716853,0.051808,0.000000,0.000000,0.000000,0.000000
5104,131.766645,-24.715869,0.015903,0.000000,0.000000,0.000000,0.000000
5105,131.766824,-24.714885,0.003436,0.000000,0.000000,0.000000,0.000000
5106,131.767004,-24.713901,0.000864,0.000000,0.000000,0.000000,0.000000
5107,131.767183,-24.712918,0.000349,0.000000,0.000000,0.000000,0.000000
5108,131.767362,-24.711934,0.000157,0.000000,0.000000,0.000000,0.000000
5109,131.767542,-24.710950,0.000066,0.000000,0.000001,0.000000,0.000000
5110,131.767721,-24.709966,0.000026,0.000000,0.000007,0.000000,0.000000
5111,131.767901,-24.708983,0.000014,0.000000,0.000040,0.000000,0.000000
5112,131.768080,-24.707999,0.000006,0.000000,0.000220,0.000000,0.000000
5113,131.768259,-24.707015,0.000002,0.000000,0.001339,0.000000,0.000000
5114,131.768439,-24.706031,0.000001,0.000000,0.005656,0.000000,0.000000
5115,131.768618,-24.705047,0.000001,0.000000,0.021941,0.000000,0.000000
5116,131.768798,-24.704064,0.000001,0.000000,0.069307,0.000000,0.000000
5117,131.768977,-24.703080,0.000001,0.000000,0.161962,0.000000,0.000000
5118,131.769157,-24.702096,0.000000,0.000000,0.222232,0.000000,0.000000
5119,131.769336,-24.701112,0.000000,0.000000,0.150850,0.000000,0.000000
5120,131.769515,-24.700129,0.000000,0.000000,0.102318,0.000000,0.000000
5121,131.769695,-24.699145,0.000000,0.000000,0.072001,0.000000,0.000000
5122,131.769874,-24.698161,0.000001,0.000000,0.053828,0.000000,0.000000
5123,131.770054,-24.697177,0.000033,0.000000,0.043528,0.000000,0.000000
5124,131.770233,-24.696194,0.000349,0.000000,0.035047,0.000000,0.000000
5125,131.770412,-24.695210,0.000163,0.000000,0.019169,0.000000,0.000000
5126,131.770592,-24.694226,0.000062,0.000000,0.008548,0.000000,0.000000
5127,131.770771,-24.693242,0.000021,0.000000,0.003245,0.000000,0.000000
5128,131.770951,-24.692258,0.000010,0.000000,0.001123,0.000000,0.000000
5129,131.771130,-24.691275,0.000011,0.000000,0.000384,0.000000,0.000000
5130,131.771310,-24.690291,0.000025,0.000000,0.000123,0.000000,0.000000
5131,131.771489,-24.689307,0.000042,0.000000,0.000039,0.000000,0.000000
5132,131.771668,-24.688323,0.000039,0.000000,0.000012,0.000000,0.000000
5133,131.771848,-24.687340,0.000029,0.000000,0.000004,0.000000,0.000000
5134,131.772027,-24.686356,0.000021,0.000000,0.000001,0.000000,0.000000
5135,131.772207,-24.685372,0.000015,0.000000,0.000000,0.000000,0.000000
5136,131.772386,-24.684388,0.000010,0.000000,0.000000,0.000000,0.000000
5137,131.772565,-24.683404,0.000007,0.000000,0.000000,0.000000,0.000000
5138,131.772745,-24.682421,0.000005,0.000000,0.000000,0.000000,0.000000
5139,131.772924,-24.681437,0.000005,0.000000,0.000000,0.000000,0.000000
5140,131.773104,-24.680453,0.000010,0.000000,0.000000,0.000000,0.000000
5141,131.773283,-24.679469,0.000029,0.000000,0.000000,0.000000,0.000000
5142,131.773462,-24.678486,0.000048,0.000000,0.000000,0.000000,0.000000
5143,131.773642,-24.677502,0.000023,0.000000,0.000000,0.000000,0.000000
5144,131.773821,-24.676518,0.000007,0.000000,0.000000,0.000000,0.000000
5145,131.774001,-24.675534,0.000002,0.000000,0.000000,0.000000,0.000000
5146,131.774180,-24.674551,0.000001,0.000000,0.000000,0.000000,0.000000
5147,131.774360,-24.673567,0.000001,0.000000,0.000000,0.000000,0.000000
5148,131.774539,-24.672583,0.000001,0.000000,0.000000,0.000000,0.000000
5149,131.774718,-24.671599,0.000001,0.000000,0.000000,0.000000,0.000000
5150,131.774898,-24.670615,0.000001,0.000000,0.000000,0.000000,0.000000
5151,131.775077,-24.669632,0.000001,0.000000,0.000000,0.000000,0.000000
5152,131.775257,-24.668648,0.000001,0.000000,0.000000,0.000000,0.000000
5153,131.775436,-24.667664,0.000000,0.000000,0.000000,0.000000,0.000000
5154,131.775615,-24.666680,0.000001,0.000000,0.000000,0.000000,0.000000
5155,131.775795,-24.665697,0.000001,0.000000,0.000000,0.000000,0.000000
5156,131.775974,-24.664713,0.000001,0.000003,0.000000,0.000000,0.000000
5157,131.776154,-24.663729,0.000001,0.000488,0.000000,0.000000,0.000000
5158,131.776333,-24.662745,0.000001,0.009607,0.000000,0.000000,0.000000
5159,131.776513,-24.661761,0.000002,0.016041,0.000000,0.000000,0.000000
5160,131.776692,-24.660778,0.000001,0.009308,0.000000,0.000000,0.000000
5161,131.776871,-24.659794,0.000001,0.006021,0.000000,0.000000,0.000000
5162,131.777051,-24.658810,0.000002,0.007967,0.000000,0.000000,0.000000
5163,131.777230,-24.657826,0.000003,0.021669,0.000000,0.000000,0.000000
5164,131.777410,-24.656843,0.000007,0.077141,0.000000,0.000000,0.000000
5165,131.777589,-24.655859,0.000027,0.217666,0.000000,0.000000,0.000000
5166,131.777768,-24.654875,0.000108,0.354049,0.000000,0.000000,0.000000
5167,131.777948,-24.653891,0.000427,0.186728,0.000000,0.000000,0.000000
5168,131.778127,-24.652907,0.001497,0.082046,0.000000,0.000000,0.000000
5169,131.778307,-24.651924,0.002504,0.026765,0.000000,0.000000,0.000000
5170,131.778486,-24.650940,0.000638,0.005723,0.000000,0.000000,0.000000
5171,131.778665,-24.649956,0.000041,0.000944,0.000000,0.000000,0.000000
5172,131.778845,-24.648972,0.000006,0.000151,0.000000,0.000000,0.000000
5173,131.779024,-24.647989,0.000003,0.000025,0.000000,0.000000,0.000000
5174,131.779204,-24.647005,0.000002,0.000005,0.000000,0.000000,0.000000
5175,131.779383,-24.646021,0.000002,0.000001,0.000000,0.000000,0.000000
5176,131.779563,-24.645037,0.000002,0.000001,0.000000,0.000000,0.000000
5177,131.779742,-24.644054,0.000001,0.000000,0.000000,0.000000,0.000000
5178,131.779921,-24.643070,0.000001,0.000000,0.000000,0.000000,0.000000
5179,131.780101,-24.642086,0.000001,0.000000,0.000000,0.000000,0.000000
5180,131.780280,-24.641102,0.000001,0.000000,0.000000,0.000000,0.000000
5181,131.780460,-24.640118,0.000003,0.000000,0.000000,0.000000,0.000000
5182,131.780639,-24.639135,0.000008,0.000000,0.000000,0.000000,0.000000
5183,131.780818,-24.638151,0.000021,0.000000,0.000000,0.000000,0.000000
5184,131.780998,-24.637167,0.000059,0.000000,0.000000,0.000000,0.000000
5185,131.781177,-24.636183,0.000134,0.000000,0.000000,0.000000,0.000000
5186,131.781357,-24.635200,0.000187,0.000000,0.000000,0.000000,0.000000
5187,131.781536,-24.634216,0.000198,0.000000,0.000000,0.000000,0.000000
5188,131.781715,-24.633232,0.000270,0.000000,0.000000,0.000000,0.000000
5189,131.781895,-24.632248,0.000461,0.000000,0.000000,0.000000,0.000000
5190,131.782074,-24.631264,0.000955,0.000000,0.000000,0.000000,0.000000
5191,131.782254,-24.630281,0.002052,0.000000,0.000000,0.000000,0.000000
5192,131.782433,-24.629297,0.004243,0.000000,0.000000,0.000000,0.000000
5193,131.782613,-24.628313,0.008403,0.000000,0.000000,0.000000,0.000000
5194,131.782792,-24.627329,0.016230,0.000000,0.000000,0.000000,0.000000
5195,131.782971,-24.626346,0.025218,0.000000,0.000000,0.000000,0.000000
5196,131.783151,-24.625362,0.035939,0.000000,0.000000,0.000000,0.000000
5197,131.783330,-24.624378,0.039163,0.000000,0.000000,0.000000,0.000000
5198,131.783510,-24.623394,0.041968,0.000000,0.000000,0.000000,0.000000
5199,131.783689,-24.622410,0.071829,0.000000,0.000000,0.000000,0.000000
5200,131.783868,-24.621427,0.175709,0.000000,0.000000,0.000000,0.000000
5201,131.784048,-24.620443,0.374978,0.000000,0.000000,0.000000,0.000000
5202,131.784227,-24.619459,0.002522,0.000000,0.000000,0.000000,0.000000
5203,131.784407,-24.618475,0.000000,0.000000,0.000000,0.000000,0.000000
5215,131.786560,-24.606670,0.000000,0.000000,0.000000,0.000000,0.000000
5216,131.786739,-24.605686,0.000000,0.000000,0.000000,0.000000,0.000000
5217,131.786918,-24.604703,0.000000,0.000000,0.000000,0.000000,0.000000
5218,131.787098,-24.603719,0.000001,0.000000,0.000000,0.000000,0.000000
5219,131.787277,-24.602735,0.000001,0.000000,0.000000,0.000000,0.000000
5220,131.787457,-24.601751,0.000000,0.000000,0.000000,0.000000,0.000000
5236,131.790327,-24.586011,0.000000,0.000000,0.000000,0.000000,0.000000
5237,131.790507,-24.585027,0.000000,0.000000,0.000000,0.000000,0.000000
5238,131.790686,-24.584043,0.000000,0.000000,0.000000,0.000000,0.000000
5239,131.790866,-24.583060,0.000000,0.000000,0.000000,0.000000,0.000000
5244,131.791763,-24.578141,0.000000,0.000000,0.000000,0.000000,0.000000
5245,131.791942,-24.577157,0.000000,0.000000,0.000000,0.000000,0.000000
5246,131.792121,-24.576173,0.000000,0.000000,0.000000,0.000000,0.000000
5247,131.792301,-24.575189,0.000000,0.000000,0.000001,0.000000,0.000000
5248,131.792480,-24.574206,0.000000,0.000000,0.000006,0.000000,0.000000
5249,131.792660,-24.573222,0.000000,0.000000,0.000021,0.000000,0.000000
5250,131.792839,-24.572238,0.000000,0.000000,0.000084,0.000000,0.000000
5251,131.793019,-24.571254,0.000000,0.000000,0.000342,0.000000,0.000000
5252,131.793198,-24.570270,0.000000,0.000000,0.001243,0.000000,0.000000
5253,131.793377,-24.569287,0.000000,0.000000,0.004138,0.000000,0.000000
5254,131.793557,-24.568303,0.000000,0.000000,0.012498,0.000000,0.000000
5255,131.793736,-24.567319,0.000000,0.000000,0.033237,0.000000,0.000000
5256,131.793916,-24.566335,0.000000,0.000000,0.075214,0.000000,0.000000
5257,131.794095,-24.565352,0.000000,0.000000,0.132385,0.000000,0.000000
5258,131.794274,-24.564368,0.000000,0.000000,0.159346,0.000000,0.000000
5259,131.794454,-24.563384,0.000000,0.000000,0.168728,0.000000,0.000000
5260,131.794633,-24.562400,0.000000,0.000000,0.156175,0.000000,0.000000
5261,131.794813,-24.561417,0.000000,0.000000,0.120388,0.000000,0.000000
5262,131.794992,-24.560433,0.000000,0.000000,0.075443,0.000000,0.000000
5263,131.795172,-24.559449,0.000000,0.000000,0.022711,0.000000,0.000000
5264,131.795351,-24.558465,0.000004,0.000000,0.005391,0.000000,0.000000
5265,131.795530,-24.557481,0.000046,0.000000,0.001236,0.000000,0.000000
5266,131.795710,-24.556498,0.000097,0.000000,0.000300,0.000000,0.000000
5267,131.795889,-24.555514,0.000141,0.000000,0.000058,0.000000,0.000000
5268,131.796069,-24.554530,0.000317,0.000000,0.000007,0.000000,0.000000
5269,131.796248,-24.553546,0.000781,0.000000,0.000000,0.000000,0.000000
5270,131.796427,-24.552563,0.001818,0.000001,0.000000,0.000000,0.000000
5271,131.796607,-24.551579,0.003457,0.000003,0.000000,0.000000,0.000000
5272,131.796786,-24.550595,0.002871,0.000037,0.000000,0.000000,0.000000
5273,131.796966,-24.549611,0.000523,0.000735,0.000000,0.000000,0.000000
5274,131.797145,-24.548627,0.000041,0.001342,0.000000,0.000000,0.000000
5275,131.797324,-24.547644,0.000004,0.000244,0.000000,0.000000,0.000000
5276,131.797504,-24.546660,0.000001,0.000014,0.000000,0.000000,0.000000
5277,131.797683,-24.545676,0.000000,0.000002,0.000000,0.000000,0.000000
5278,131.797863,-24.544692,0.000000,0.000004,0.000000,0.000000,0.000000
5279,131.798042,-24.543709,0.000000,0.000011,0.000000,0.000000,0.000000
5280,131.798222,-24.542725,0.000000,0.000026,0.000000,0.000000,0.000000
5281,131.798401,-24.541741,0.000000,0.000023,0.000000,0.000000,0.000000
5282,131.798580,-24.540757,0.000000,0.000005,0.000000,0.000000,0.000000
5283,131.798760,-24.539774,0.000000,0.000000,0.000000,0.000000,0.000000
5284,131.798939,-24.538790,0.000000,0.000000,0.000000,0.000000,0.000000
5286,131.799298,-24.536822,0.000000,0.000000,0.000000,0.000000,0.000000
5287,131.799477,-24.535838,0.000000,0.000000,0.000000,0.000000,0.000000
5288,131.799657,-24.534855,0.000000,0.000000,0.000000,0.000000,0.000000
5289,131.799836,-24.533871,0.000000,0.000000,0.000000,0.000000,0.000000
5290,131.800016,-24.532887,0.000000,0.000000,0.000000,0.000000,0.000000
5291,131.800195,-24.531903,0.000000,0.000000,0.000000,0.000000,0.000000
5292,131.800374,-24.530920,0.000000,0.000000,0.000000,0.000000,0.000000
5293,131.800554,-24.529936,0.000000,0.000000,0.000000,0.000000,0.000001
5294,131.800733,-24.528952,0.000000,0.000000,0.000000,0.000000,0.000002
5295,131.800913,-24.527968,0.000000,0.000000,0.000000,0.000000,0.000006
5296,131.801092,-24.526984,0.000000,0.000000,0.000000,0.000000,0.000016
5297,131.801272,-24.526001,0.000000,0.000000,0.000000,0.000000,0.000045
5298,131.801451,-24.525017,0.000000,0.000000,0.000000,0.000000,0.000125
5299,131.801630,-24.524033,0.000000,0.000000,0.000000,0.000000,0.000425
5300,131.801810,-24.523049,0.000000,0.000000,0.000000,0.000000,0.001406
5301,131.801989,-24.522066,0.000000,0.000000,0.000000,0.000000,0.004363
5302,131.802169,-24.521082,0.000000,0.000000,0.000000,0.000000,0.010044
5303,131.802348,-24.520098,0.000000,0.000000,0.000000,0.000000,0.018392
5304,131.802527,-24.519114,0.000000,0.000000,0.000000,0.000000,0.026106
5305,131.802707,-24.518130,0.000000,0.000000,0.000000,0.000000,0.030961
5306,131.802886,-24.517147,0.000000,0.000000,0.000000,0.000000,0.033605
5307,131.803066,-24.516163,0.000000,0.000000,0.000000,0.000000,0.035359
5308,131.803245,-24.515179,0.000000,0.000000,0.000000,0.000000,0.036740
5309,131.803425,-24.514195,0.000000,0.000000,0.000000,0.000000,0.038164
5310,131.803604,-24.513212,0.000000,0.000000,0.000000,0.000000,0.039782
5311,131.803783,-24.512228,0.000000,0.000000,0.000000,0.000000,0.034592
5312,131.803963,-24.511244,0.000000,0.000000,0.000000,0.000000,0.030242
5313,131.804142,-24.510260,0.000000,0.000000,0.000000,0.000000,0.026586
5314,131.804322,-24.509277,0.000000,0.000000,0.000000,0.000000,0.023503
5315,131.804501,-24.508293,0.000000,0.000000,0.000000,0.000000,0.020894
5316,131.804680,-24.507309,0.000000,0.000000,0.000000,0.000000,0.018848
5317,131.804860,-24.506325,0.000000,0.000000,0.000000,0.000000,0.017123
